province,city,accumulated_confirmed,accumulated_suspected,accumulated_death,accumulated_recovered,time
海南,澄迈,2,0,1,0,2020/01/28
海南,澄迈,2,0,1,0,2020/01/29
海南,澄迈,2,0,1,0,2020/01/30
海南,澄迈,2,0,1,0,2020/01/31
海南,澄迈,2,0,1,0,2020/02/01
海南,澄迈,2,0,1,0,2020/02/02
海南,澄迈,2,0,1,0,2020/02/03
海南,澄迈,3,0,1,0,2020/02/04
海南,澄迈,4,0,1,0,2020/02/05
海南,澄迈,6,0,1,0,2020/02/06
海南,琼海,1,0,0,0,2020/01/28
海南,琼海,1,0,0,0,2020/01/29
海南,琼海,3,0,0,0,2020/01/30
海南,琼海,4,0,0,0,2020/01/31
海南,琼海,5,0,0,0,2020/02/01
海南,琼海,6,0,0,0,2020/02/02
海南,琼海,6,0,0,0,2020/02/03
海南,琼海,6,0,0,0,2020/02/04
海南,琼海,6,0,0,0,2020/02/05
海南,琼海,6,0,0,0,2020/02/06
海南,临高,1,0,0,0,2020/01/26
海南,临高,1,0,0,0,2020/01/27
海南,临高,1,0,0,0,2020/01/28
海南,临高,1,0,0,0,2020/01/29
海南,临高,1,0,0,0,2020/01/30
海南,临高,2,0,0,0,2020/01/31
海南,临高,4,0,0,0,2020/02/01
海南,临高,4,0,0,0,2020/02/02
海南,临高,4,0,0,0,2020/02/03
海南,临高,4,0,0,0,2020/02/04
海南,临高,5,0,0,0,2020/02/05
海南,临高,5,0,0,0,2020/02/06
海南,陵水,1,0,0,0,2020/01/26
海南,陵水,1,0,0,0,2020/01/27
海南,陵水,1,0,0,0,2020/01/28
海南,陵水,1,0,0,0,2020/01/29
海南,陵水,2,0,0,0,2020/01/30
海南,陵水,3,0,0,0,2020/01/31
海南,陵水,5,0,0,0,2020/02/01
海南,陵水,5,0,0,0,2020/02/02
海南,陵水,5,0,0,0,2020/02/03
海南,陵水,5,0,0,0,2020/02/04
海南,陵水,4,0,0,0,2020/02/05
海南,陵水,4,0,0,0,2020/02/06
海南,昌江,1,0,0,0,2020/01/31
海南,昌江,1,0,0,0,2020/02/01
海南,昌江,1,0,0,0,2020/02/02
海南,昌江,3,0,0,0,2020/02/03
海南,昌江,3,0,0,0,2020/02/04
海南,昌江,3,0,0,0,2020/02/05
海南,昌江,3,0,0,0,2020/02/06
海南,东方,1,0,0,0,2020/01/28
海南,东方,1,0,0,0,2020/01/29
海南,东方,1,0,0,0,2020/01/30
海南,东方,1,0,0,0,2020/01/31
海南,东方,1,0,0,0,2020/02/01
海南,东方,1,0,0,0,2020/02/02
海南,东方,1,0,0,0,2020/02/03
海南,东方,2,0,0,0,2020/02/04
海南,东方,2,0,0,0,2020/02/05
海南,东方,3,0,0,0,2020/02/06
海南,定安,1,0,0,0,2020/01/31
海南,定安,1,0,0,0,2020/02/01
海南,定安,1,0,0,0,2020/02/02
海南,定安,1,0,0,0,2020/02/03
海南,定安,3,0,0,0,2020/02/04
海南,定安,3,0,0,0,2020/02/05
海南,定安,3,0,0,0,2020/02/06
海南,文昌,1,0,0,0,2020/02/03
海南,文昌,1,0,0,0,2020/02/04
海南,文昌,1,0,0,0,2020/02/05
海南,文昌,3,0,0,0,2020/02/06
海南,保亭,2,0,0,0,2020/02/05
海南,保亭,2,0,0,0,2020/02/06
海南,琼中,1,0,0,0,2020/01/28
海南,琼中,1,0,0,0,2020/01/29
海南,琼中,1,0,0,0,2020/01/30
海南,琼中,1,0,0,0,2020/01/31
海南,琼中,1,0,0,0,2020/02/01
海南,琼中,1,0,0,0,2020/02/02
海南,琼中,1,0,0,0,2020/02/03
海南,琼中,1,0,0,0,2020/02/04
海南,琼中,1,0,0,0,2020/02/05
海南,琼中,1,0,0,0,2020/02/06
海南,乐东,1,0,0,0,2020/01/31
海南,乐东,1,0,0,0,2020/02/01
海南,乐东,1,0,0,0,2020/02/02
海南,乐东,1,0,0,0,2020/02/03
海南,乐东,1,0,0,0,2020/02/04
海南,乐东,1,0,0,0,2020/02/05
海南,乐东,1,0,0,0,2020/02/06
山西,全省,1,1,0,0,2020/01/22
山西,全省,1,22,0,0,2020/01/23
山西,全省,6,19,0,0,2020/01/24
山西,全省,9,28,0,0,2020/01/25
山西,全省,13,57,0,0,2020/01/26
山西,全省,20,44,0,0,2020/01/27
山西,全省,27,41,0,0,2020/01/28
山西,全省,35,54,0,1,2020/01/29
山西,全省,39,67,0,1,2020/01/30
山西,全省,47,75,0,1,2020/01/31
山西,全省,56,64,0,1,2020/02/01
山西,全省,66,64,0,2,2020/02/02
山西,全省,74,62,0,2,2020/02/03
山西,全省,81,42,0,4,2020/02/04
山西,全省,90,42,0,5,2020/02/05
山西,晋中,2,0,0,0,2020/01/26
山西,晋中,2,0,0,0,2020/01/27
山西,晋中,5,0,0,0,2020/01/28
山西,晋中,9,0,0,0,2020/01/29
山西,晋中,9,0,0,0,2020/01/30
山西,晋中,9,0,0,0,2020/01/31
山西,晋中,11,0,0,0,2020/02/01
山西,晋中,13,0,0,0,2020/02/02
山西,晋中,15,0,0,0,2020/02/03
山西,晋中,19,0,0,2,2020/02/04
山西,晋中,21,0,0,2,2020/02/05
山西,晋中,26,0,0,2,2020/02/06
山西,运城,2,0,0,0,2020/01/26
山西,运城,2,0,0,0,2020/01/27
山西,运城,3,0,0,0,2020/01/28
山西,运城,4,0,0,0,2020/01/29
山西,运城,7,0,0,0,2020/01/30
山西,运城,8,0,0,0,2020/01/31
山西,运城,10,0,0,0,2020/02/01
山西,运城,10,0,0,1,2020/02/02
山西,运城,13,0,0,1,2020/02/03
山西,运城,16,0,0,1,2020/02/04
山西,运城,17,0,0,1,2020/02/05
山西,运城,17,0,0,1,2020/02/06
山西,大同,1,0,0,0,2020/01/26
山西,大同,1,0,0,0,2020/01/27
山西,大同,1,0,0,0,2020/01/28
山西,大同,3,0,0,0,2020/01/29
山西,大同,4,0,0,0,2020/01/30
山西,大同,5,0,0,0,2020/01/31
山西,大同,6,0,0,0,2020/02/01
山西,大同,8,0,0,0,2020/02/02
山西,大同,9,0,0,0,2020/02/03
山西,大同,9,0,0,0,2020/02/04
山西,大同,9,0,0,0,2020/02/05
山西,大同,9,0,0,0,2020/02/06
山西,太原,2,0,0,0,2020/01/26
山西,太原,2,0,0,0,2020/01/27
山西,太原,3,0,0,0,2020/01/28
山西,太原,3,0,0,1,2020/01/29
山西,太原,3,0,0,1,2020/01/30
山西,太原,4,0,0,1,2020/01/31
山西,太原,4,0,0,1,2020/02/01
山西,太原,6,0,0,1,2020/02/02
山西,太原,6,0,0,1,2020/02/03
山西,太原,6,0,0,1,2020/02/04
山西,太原,9,0,0,1,2020/02/05
山西,太原,9,0,0,1,2020/02/06
山西,晋城,2,0,0,0,2020/02/01
山西,晋城,3,0,0,0,2020/02/02
山西,晋城,6,0,0,0,2020/02/03
山西,晋城,7,0,0,0,2020/02/04
山西,晋城,7,0,0,0,2020/02/05
山西,晋城,7,0,0,0,2020/02/06
山西,吕梁,1,0,0,0,2020/01/27
山西,吕梁,3,0,0,0,2020/01/28
山西,吕梁,3,0,0,0,2020/01/29
山西,吕梁,4,0,0,0,2020/01/30
山西,吕梁,5,0,0,0,2020/01/31
山西,吕梁,5,0,0,0,2020/02/01
山西,吕梁,5,0,0,0,2020/02/02
山西,吕梁,5,0,0,0,2020/02/03
山西,吕梁,5,0,0,0,2020/02/04
山西,吕梁,5,0,0,1,2020/02/05
山西,吕梁,6,0,0,3,2020/02/06
山西,长治,1,0,0,0,2020/01/26
山西,长治,1,0,0,0,2020/01/27
山西,长治,1,0,0,0,2020/01/28
山西,长治,1,0,0,0,2020/01/29
山西,长治,3,0,0,0,2020/01/30
山西,长治,3,0,0,0,2020/01/31
山西,长治,3,0,0,0,2020/02/01
山西,长治,3,0,0,0,2020/02/02
山西,长治,3,0,0,0,2020/02/03
山西,长治,3,0,0,0,2020/02/04
山西,长治,3,0,0,0,2020/02/05
山西,长治,5,0,0,0,2020/02/06
山西,朔州,2,0,0,0,2020/01/27
山西,朔州,2,0,0,0,2020/01/28
山西,朔州,2,0,0,0,2020/01/29
山西,朔州,3,0,0,0,2020/01/30
山西,朔州,3,0,0,0,2020/01/31
山西,朔州,3,0,0,0,2020/02/01
山西,朔州,3,0,0,0,2020/02/02
山西,朔州,3,0,0,0,2020/02/03
山西,朔州,3,0,0,0,2020/02/04
山西,朔州,4,0,0,0,2020/02/05
山西,朔州,4,0,0,0,2020/02/06
山西,阳泉,1,0,0,0,2020/01/26
山西,阳泉,1,0,0,0,2020/01/27
山西,阳泉,1,0,0,0,2020/01/28
山西,阳泉,1,0,0,0,2020/01/29
山西,阳泉,1,0,0,0,2020/01/30
山西,阳泉,1,0,0,0,2020/01/31
山西,阳泉,1,0,0,0,2020/02/01
山西,阳泉,1,0,0,0,2020/02/02
山西,阳泉,2,0,0,0,2020/02/03
山西,阳泉,2,0,0,0,2020/02/04
山西,阳泉,2,0,0,0,2020/02/05
山西,阳泉,3,0,0,0,2020/02/06
山西,忻州,1,0,0,0,2020/02/01
山西,忻州,3,0,0,0,2020/02/02
山西,忻州,3,0,0,0,2020/02/03
山西,忻州,3,0,0,0,2020/02/04
山西,忻州,3,0,0,0,2020/02/05
山西,忻州,3,0,0,0,2020/02/06
山西,临汾,1,0,0,0,2020/01/27
山西,临汾,1,0,0,0,2020/01/28
山西,临汾,1,0,0,0,2020/01/29
山西,临汾,1,0,0,0,2020/01/30
山西,临汾,1,0,0,0,2020/01/31
山西,临汾,1,0,0,0,2020/02/01
山西,临汾,1,0,0,0,2020/02/02
山西,临汾,1,0,0,0,2020/02/03
山西,临汾,1,0,0,0,2020/02/04
山西,临汾,1,0,0,0,2020/02/05
山西,临汾,1,0,0,1,2020/02/06
辽宁,全省,2,0,0,0,2020/01/22
辽宁,全省,4,0,0,0,2020/01/23
辽宁,全省,12,0,0,0,2020/01/24
辽宁,全省,17,24,0,0,2020/01/25
辽宁,全省,22,40,0,0,2020/01/26
辽宁,全省,27,52,0,0,2020/01/27
辽宁,全省,36,72,0,0,2020/01/28
辽宁,全省,39,85,0,1,2020/01/29
辽宁,全省,45,89,0,1,2020/01/30
辽宁,全省,60,122,0,1,2020/01/31
辽宁,全省,64,116,0,1,2020/02/01
辽宁,全省,70,113,0,1,2020/02/02
辽宁,全省,74,120,0,1,2020/02/03
辽宁,全省,81,127,0,2,2020/02/04
辽宁,全省,89,143,0,4,2020/02/05
辽宁,沈阳,6,0,0,0,2020/01/26
辽宁,沈阳,7,0,0,0,2020/01/27
辽宁,沈阳,8,0,0,0,2020/01/28
辽宁,沈阳,9,0,0,0,2020/01/29
辽宁,沈阳,9,0,0,0,2020/01/30
辽宁,沈阳,13,0,0,0,2020/01/31
辽宁,沈阳,13,0,0,0,2020/02/01
辽宁,沈阳,17,0,0,0,2020/02/02
辽宁,沈阳,15,0,0,0,2020/02/03
辽宁,沈阳,18,0,0,0,2020/02/04
辽宁,沈阳,23,0,0,1,2020/02/05
辽宁,沈阳,23,0,0,1,2020/02/06
辽宁,大连,4,0,0,0,2020/01/26
辽宁,大连,5,0,0,0,2020/01/27
辽宁,大连,5,0,0,0,2020/01/28
辽宁,大连,5,0,0,1,2020/01/29
辽宁,大连,5,0,0,1,2020/01/30
辽宁,大连,8,0,0,1,2020/01/31
辽宁,大连,10,0,0,1,2020/02/01
辽宁,大连,12,0,0,1,2020/02/02
辽宁,大连,12,0,0,1,2020/02/03
辽宁,大连,13,0,0,2,2020/02/04
辽宁,大连,14,0,0,3,2020/02/05
辽宁,大连,14,0,0,3,2020/02/06
辽宁,盘锦,1,0,0,0,2020/01/26
辽宁,盘锦,2,0,0,0,2020/01/27
辽宁,盘锦,2,0,0,0,2020/01/28
辽宁,盘锦,2,0,0,0,2020/01/29
辽宁,盘锦,3,0,0,0,2020/01/30
辽宁,盘锦,7,0,0,0,2020/01/31
辽宁,盘锦,7,0,0,0,2020/02/01
辽宁,盘锦,6,0,0,0,2020/02/02
辽宁,盘锦,8,0,0,0,2020/02/03
辽宁,盘锦,8,0,0,0,2020/02/04
辽宁,盘锦,8,0,0,0,2020/02/05
辽宁,盘锦,8,0,0,0,2020/02/06
辽宁,丹东,1,0,0,0,2020/01/26
辽宁,丹东,4,0,0,0,2020/01/27
辽宁,丹东,5,0,0,0,2020/01/28
辽宁,丹东,5,0,0,0,2020/01/29
辽宁,丹东,5,0,0,0,2020/01/30
辽宁,丹东,5,0,0,0,2020/01/31
辽宁,丹东,6,0,0,0,2020/02/01
辽宁,丹东,6,0,0,0,2020/02/02
辽宁,丹东,6,0,0,0,2020/02/03
辽宁,丹东,6,0,0,0,2020/02/04
辽宁,丹东,7,0,0,0,2020/02/05
辽宁,丹东,7,0,0,0,2020/02/06
辽宁,阜新,1,0,0,0,2020/01/31
辽宁,阜新,2,0,0,0,2020/02/01
辽宁,阜新,3,0,0,0,2020/02/02
辽宁,阜新,5,0,0,0,2020/02/03
辽宁,阜新,7,0,0,0,2020/02/04
辽宁,阜新,7,0,0,0,2020/02/05
辽宁,阜新,7,0,0,0,2020/02/06
辽宁,锦州,4,0,0,0,2020/01/28
辽宁,锦州,4,0,0,0,2020/01/29
辽宁,锦州,4,0,0,0,2020/01/30
辽宁,锦州,7,0,0,0,2020/01/31
辽宁,锦州,7,0,0,0,2020/02/01
辽宁,锦州,7,0,0,0,2020/02/02
辽宁,锦州,7,0,0,0,2020/02/03
辽宁,锦州,7,0,0,0,2020/02/04
辽宁,锦州,7,0,0,0,2020/02/05
辽宁,锦州,7,0,0,0,2020/02/06
辽宁,葫芦岛,2,0,0,0,2020/01/26
辽宁,葫芦岛,2,0,0,0,2020/01/27
辽宁,葫芦岛,2,0,0,0,2020/01/28
辽宁,葫芦岛,4,0,0,0,2020/01/29
辽宁,葫芦岛,4,0,0,0,2020/01/30
辽宁,葫芦岛,5,0,0,0,2020/01/31
辽宁,葫芦岛,5,0,0,0,2020/02/01
辽宁,葫芦岛,5,0,0,0,2020/02/02
辽宁,葫芦岛,5,0,0,0,2020/02/03
辽宁,葫芦岛,6,0,0,0,2020/02/04
辽宁,葫芦岛,7,0,0,0,2020/02/05
辽宁,葫芦岛,7,0,0,0,2020/02/06
辽宁,朝阳,2,0,0,0,2020/01/26
辽宁,朝阳,2,0,0,0,2020/01/27
辽宁,朝阳,2,0,0,0,2020/01/28
辽宁,朝阳,4,0,0,0,2020/01/29
辽宁,朝阳,4,0,0,0,2020/01/30
辽宁,朝阳,6,0,0,0,2020/01/31
辽宁,朝阳,6,0,0,0,2020/02/01
辽宁,朝阳,6,0,0,0,2020/02/02
辽宁,朝阳,6,0,0,0,2020/02/03
辽宁,朝阳,6,0,0,0,2020/02/04
辽宁,朝阳,6,0,0,0,2020/02/05
辽宁,朝阳,6,0,0,0,2020/02/06
辽宁,本溪,2,0,0,0,2020/01/26
辽宁,本溪,2,0,0,0,2020/01/27
辽宁,本溪,2,0,0,0,2020/01/28
辽宁,本溪,2,0,0,0,2020/01/29
辽宁,本溪,3,0,0,0,2020/01/30
辽宁,本溪,3,0,0,0,2020/01/31
辽宁,本溪,3,0,0,0,2020/02/01
辽宁,本溪,3,0,0,0,2020/02/02
辽宁,本溪,3,0,0,0,2020/02/03
辽宁,本溪,3,0,0,0,2020/02/04
辽宁,本溪,3,0,0,0,2020/02/05
辽宁,本溪,3,0,0,0,2020/02/06
辽宁,铁岭,2,0,0,0,2020/01/26
辽宁,铁岭,2,0,0,0,2020/01/27
辽宁,铁岭,2,0,0,0,2020/01/28
辽宁,铁岭,2,0,0,0,2020/01/29
辽宁,铁岭,2,0,0,0,2020/01/30
辽宁,铁岭,2,0,0,0,2020/01/31
辽宁,铁岭,2,0,0,0,2020/02/01
辽宁,铁岭,2,0,0,0,2020/02/02
辽宁,铁岭,3,0,0,0,2020/02/03
辽宁,铁岭,3,0,0,0,2020/02/04
辽宁,铁岭,3,0,0,0,2020/02/05
辽宁,铁岭,3,0,0,0,2020/02/06
辽宁,辽阳,1,0,0,0,2020/01/28
辽宁,辽阳,1,0,0,0,2020/01/29
辽宁,辽阳,1,0,0,0,2020/01/30
辽宁,辽阳,1,0,0,0,2020/01/31
辽宁,辽阳,1,0,0,0,2020/02/01
辽宁,辽阳,2,0,0,0,2020/02/02
辽宁,辽阳,2,0,0,0,2020/02/03
辽宁,辽阳,2,0,0,0,2020/02/04
辽宁,辽阳,2,0,0,0,2020/02/05
辽宁,辽阳,2,0,0,0,2020/02/06
辽宁,营口,1,0,0,0,2020/01/26
辽宁,营口,1,0,0,0,2020/01/27
辽宁,营口,1,0,0,0,2020/01/28
辽宁,营口,1,0,0,0,2020/01/29
辽宁,营口,1,0,0,0,2020/01/30
辽宁,营口,1,0,0,0,2020/01/31
辽宁,营口,1,0,0,0,2020/02/01
辽宁,营口,1,0,0,0,2020/02/02
辽宁,营口,1,0,0,0,2020/02/03
辽宁,营口,1,0,0,0,2020/02/04
辽宁,营口,1,0,0,0,2020/02/05
辽宁,营口,1,0,0,0,2020/02/06
辽宁,鞍山,1,0,0,0,2020/01/31
辽宁,鞍山,1,0,0,0,2020/02/01
辽宁,鞍山,1,0,0,0,2020/02/02
辽宁,鞍山,1,0,0,0,2020/02/03
辽宁,鞍山,1,0,0,0,2020/02/04
辽宁,鞍山,1,0,0,0,2020/02/05
辽宁,鞍山,1,0,0,0,2020/02/06
贵州,全省,3,0,0,0,2020/01/22
贵州,全省,3,0,0,0,2020/01/23
贵州,全省,4,0,0,0,2020/01/24
贵州,全省,5,2,0,0,2020/01/25
贵州,全省,7,3,0,0,2020/01/26
贵州,全省,9,1,0,0,2020/01/27
贵州,全省,9,3,0,0,2020/01/28
贵州,全省,12,6,0,1,2020/01/29
贵州,全省,15,75,0,1,2020/01/30
贵州,全省,29,67,0,2,2020/01/31
贵州,全省,38,59,0,2,2020/02/01
贵州,全省,46,41,0,2,2020/02/02
贵州,全省,56,33,0,2,2020/02/03
贵州,全省,64,33,0,2,2020/02/04
贵州,全省,69,37,1,9,2020/02/05
贵州,贵阳,1,0,0,0,2020/01/26
贵州,贵阳,1,0,0,0,2020/01/27
贵州,贵阳,1,0,0,0,2020/01/28
贵州,贵阳,1,0,0,1,2020/01/29
贵州,贵阳,1,0,0,1,2020/01/30
贵州,贵阳,4,0,0,1,2020/01/31
贵州,贵阳,4,0,0,1,2020/02/01
贵州,贵阳,6,0,0,1,2020/02/02
贵州,贵阳,7,0,0,1,2020/02/03
贵州,贵阳,10,0,0,1,2020/02/04
贵州,贵阳,12,0,0,4,2020/02/05
贵州,贵阳,15,0,0,1,2020/02/06
贵州,毕节,1,0,0,0,2020/01/30
贵州,毕节,3,0,0,0,2020/01/31
贵州,毕节,3,0,0,0,2020/02/01
贵州,毕节,4,0,0,0,2020/02/02
贵州,毕节,4,0,0,0,2020/02/03
贵州,毕节,9,0,0,0,2020/02/04
贵州,毕节,11,0,0,0,2020/02/05
贵州,毕节,13,0,0,0,2020/02/06
贵州,遵义,1,0,0,0,2020/01/30
贵州,遵义,4,0,0,0,2020/01/31
贵州,遵义,4,0,0,0,2020/02/01
贵州,遵义,5,0,0,0,2020/02/02
贵州,遵义,8,0,0,0,2020/02/03
贵州,遵义,9,0,0,0,2020/02/04
贵州,遵义,9,0,0,0,2020/02/05
贵州,遵义,11,0,0,0,2020/02/06
贵州,六盘水,1,0,0,0,2020/01/27
贵州,六盘水,1,0,0,0,2020/01/28
贵州,六盘水,1,0,0,0,2020/01/29
贵州,六盘水,1,0,0,0,2020/01/30
贵州,六盘水,8,0,0,0,2020/01/31
贵州,六盘水,8,0,0,0,2020/02/01
贵州,六盘水,8,0,0,0,2020/02/02
贵州,六盘水,9,0,0,0,2020/02/03
贵州,六盘水,9,0,0,0,2020/02/04
贵州,六盘水,9,0,1,0,2020/02/05
贵州,六盘水,9,0,1,0,2020/02/06
贵州,铜仁,2,0,0,0,2020/01/26
贵州,铜仁,2,0,0,0,2020/01/27
贵州,铜仁,2,0,0,0,2020/01/28
贵州,铜仁,2,0,0,0,2020/01/29
贵州,铜仁,2,0,0,0,2020/01/30
贵州,铜仁,3,0,0,1,2020/01/31
贵州,铜仁,3,0,0,1,2020/02/01
贵州,铜仁,3,0,0,1,2020/02/02
贵州,铜仁,6,0,0,1,2020/02/03
贵州,铜仁,6,0,0,1,2020/02/04
贵州,铜仁,6,0,0,2,2020/02/05
贵州,铜仁,6,0,0,2,2020/02/06
贵州,黔南,1,0,0,0,2020/01/26
贵州,黔南,2,0,0,0,2020/01/27
贵州,黔南,4,0,0,0,2020/01/28
贵州,黔南,4,0,0,0,2020/01/29
贵州,黔南,4,0,0,0,2020/01/30
贵州,黔南,4,0,0,0,2020/01/31
贵州,黔南,4,0,0,0,2020/02/01
贵州,黔南,5,0,0,0,2020/02/02
贵州,黔南,5,0,0,0,2020/02/03
贵州,黔南,6,0,0,0,2020/02/04
贵州,黔南,6,0,0,3,2020/02/05
贵州,黔南,6,0,0,3,2020/02/06
贵州,黔东南,1,0,0,0,2020/01/30
贵州,黔东南,2,0,0,0,2020/01/31
贵州,黔东南,2,0,0,0,2020/02/01
贵州,黔东南,4,0,0,0,2020/02/02
贵州,黔东南,4,0,0,0,2020/02/03
贵州,黔东南,4,0,0,0,2020/02/04
贵州,黔东南,5,0,0,0,2020/02/05
贵州,黔东南,5,0,0,0,2020/02/06
贵州,安顺,2,0,0,0,2020/02/02
贵州,安顺,2,0,0,0,2020/02/03
贵州,安顺,2,0,0,0,2020/02/04
贵州,安顺,3,0,0,0,2020/02/05
贵州,安顺,3,0,0,0,2020/02/06
贵州,黔西南,1,0,0,0,2020/01/26
贵州,黔西南,1,0,0,0,2020/01/27
贵州,黔西南,1,0,0,0,2020/01/28
贵州,黔西南,1,0,0,0,2020/01/29
贵州,黔西南,1,0,0,0,2020/01/30
贵州,黔西南,1,0,0,0,2020/01/31
贵州,黔西南,1,0,0,0,2020/02/01
贵州,黔西南,1,0,0,0,2020/02/02
贵州,黔西南,1,0,0,0,2020/02/03
贵州,黔西南,3,0,0,0,2020/02/04
贵州,黔西南,3,0,0,0,2020/02/05
贵州,黔西南,3,0,0,0,2020/02/06
天津,全市,2,0,0,0,2020/01/21
天津,全市,4,0,0,0,2020/01/22
天津,全市,5,47,0,0,2020/01/23
天津,全市,8,51,0,0,2020/01/24
天津,全市,10,61,0,0,2020/01/25
天津,全市,15,85,0,0,2020/01/26
天津,全市,23,88,0,0,2020/01/27
天津,全市,25,103,0,0,2020/01/28
天津,全市,27,104,0,0,2020/01/29
天津,全市,32,150,0,0,2020/01/30
天津,全市,34,142,0,0,2020/01/31
天津,全市,45,112,0,0,2020/02/01
天津,全市,49,133,0,1,2020/02/02
天津,全市,63,168,0,1,2020/02/03
天津,全市,67,190,0,2,2020/02/04
天津,全市,70,190,1,2,2020/02/05
天津,宝坻区,3,0,0,0,2020/02/01
天津,宝坻区,5,0,0,0,2020/02/02
天津,宝坻区,11,0,0,0,2020/02/03
天津,宝坻区,13,0,0,0,2020/02/04
天津,宝坻区,15,0,1,0,2020/02/05
天津,宝坻区,21,0,1,0,2020/02/06
天津,河东区,3,0,0,0,2020/01/26
天津,河东区,5,0,0,0,2020/01/27
天津,河东区,6,0,0,0,2020/01/28
天津,河东区,6,0,0,0,2020/01/29
天津,河东区,6,0,0,0,2020/01/30
天津,河东区,5,0,0,0,2020/01/31
天津,河东区,6,0,0,0,2020/02/01
天津,河东区,9,0,0,1,2020/02/02
天津,河东区,9,0,0,0,2020/02/03
天津,河东区,10,0,0,0,2020/02/04
天津,河东区,10,0,0,0,2020/02/05
天津,河东区,10,0,0,0,2020/02/06
天津,河北区,5,0,0,0,2020/01/26
天津,河北区,7,0,0,0,2020/01/27
天津,河北区,7,0,0,0,2020/01/28
天津,河北区,7,0,0,0,2020/01/29
天津,河北区,9,0,0,0,2020/01/30
天津,河北区,8,0,0,0,2020/01/31
天津,河北区,9,0,0,0,2020/02/01
天津,河北区,9,0,0,0,2020/02/02
天津,河北区,9,0,0,0,2020/02/03
天津,河北区,10,0,0,0,2020/02/04
天津,河北区,10,0,0,0,2020/02/05
天津,河北区,10,0,0,0,2020/02/06
天津,和平区,1,0,0,0,2020/01/26
天津,和平区,1,0,0,0,2020/01/27
天津,和平区,1,0,0,0,2020/01/28
天津,和平区,2,0,0,0,2020/01/29
天津,和平区,3,0,0,0,2020/01/30
天津,和平区,3,0,0,0,2020/01/31
天津,和平区,3,0,0,0,2020/02/01
天津,和平区,4,0,0,0,2020/02/02
天津,和平区,5,0,0,0,2020/02/03
天津,和平区,6,0,0,0,2020/02/04
天津,和平区,6,0,0,0,2020/02/05
天津,和平区,6,0,0,0,2020/02/06
天津,外地来津,2,0,0,0,2020/01/26
天津,外地来津,2,0,0,0,2020/01/27
天津,外地来津,2,0,0,0,2020/01/28
天津,外地来津,1,0,0,0,2020/02/03
天津,宁河区,1,0,0,0,2020/01/31
天津,宁河区,2,0,0,0,2020/02/01
天津,宁河区,3,0,0,0,2020/02/02
天津,宁河区,4,0,0,0,2020/02/03
天津,宁河区,4,0,0,0,2020/02/04
天津,宁河区,4,0,0,0,2020/02/05
天津,宁河区,4,0,0,0,2020/02/06
天津,河西区,3,0,0,0,2020/01/27
天津,河西区,3,0,0,0,2020/01/28
天津,河西区,3,0,0,0,2020/01/29
天津,河西区,3,0,0,0,2020/01/30
天津,河西区,3,0,0,0,2020/01/31
天津,河西区,3,0,0,0,2020/02/01
天津,河西区,3,0,0,0,2020/02/02
天津,河西区,3,0,0,0,2020/02/03
天津,河西区,4,0,0,0,2020/02/04
天津,河西区,4,0,0,0,2020/02/05
天津,河西区,4,0,0,0,2020/02/06
天津,南开区,1,0,0,0,2020/01/26
天津,南开区,1,0,0,0,2020/01/27
天津,南开区,1,0,0,0,2020/01/28
天津,南开区,1,0,0,0,2020/01/29
天津,南开区,1,0,0,0,2020/01/30
天津,南开区,2,0,0,0,2020/01/31
天津,南开区,2,0,0,0,2020/02/01
天津,南开区,2,0,0,0,2020/02/02
天津,南开区,3,0,0,0,2020/02/03
天津,南开区,3,0,0,0,2020/02/04
天津,南开区,3,0,0,0,2020/02/05
天津,南开区,3,0,0,0,2020/02/06
天津,东丽区,3,0,0,0,2020/02/01
天津,东丽区,3,0,0,0,2020/02/02
天津,东丽区,3,0,0,0,2020/02/03
天津,东丽区,3,0,0,0,2020/02/04
天津,东丽区,3,0,0,0,2020/02/05
天津,东丽区,4,0,0,0,2020/02/06
天津,西青区,1,0,0,0,2020/01/26
天津,西青区,1,0,0,0,2020/01/27
天津,西青区,2,0,0,0,2020/01/28
天津,西青区,2,0,0,0,2020/01/29
天津,西青区,2,0,0,0,2020/01/30
天津,西青区,2,0,0,0,2020/01/31
天津,西青区,2,0,0,0,2020/02/01
天津,西青区,2,0,0,0,2020/02/02
天津,西青区,3,0,0,0,2020/02/03
天津,西青区,3,0,0,0,2020/02/04
天津,西青区,3,0,0,0,2020/02/05
天津,西青区,4,0,0,0,2020/02/06
天津,滨海新区,1,0,0,0,2020/01/26
天津,滨海新区,1,0,0,0,2020/01/27
天津,滨海新区,1,0,0,0,2020/01/28
天津,滨海新区,1,0,0,0,2020/01/29
天津,滨海新区,2,0,0,0,2020/01/30
天津,滨海新区,2,0,0,0,2020/01/31
天津,滨海新区,2,0,0,0,2020/02/01
天津,滨海新区,2,0,0,0,2020/02/02
天津,滨海新区,2,0,0,0,2020/02/03
天津,滨海新区,2,0,0,0,2020/02/04
天津,滨海新区,2,0,0,0,2020/02/05
天津,滨海新区,2,0,0,0,2020/02/06
天津,红桥区,1,0,0,0,2020/01/27
天津,红桥区,1,0,0,0,2020/01/28
天津,红桥区,1,0,0,0,2020/01/29
天津,红桥区,2,0,0,0,2020/01/30
天津,红桥区,2,0,0,0,2020/01/31
天津,红桥区,2,0,0,0,2020/02/01
